filename,celebrity_name
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/035_8e23d941.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/017_fb53f84d.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/084_25462eb9.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/022_6cc0e508.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/074_a880665b.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/003_acb20793.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/037_895f9cda.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/073_f39658d0.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/011_dbc62ba7.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/053_e8b9dd3f.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/049_6cf6b364.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/027_f8cd6e70.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/080_40110c00.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/019_4402a7fe.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/091_930fe784.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/023_06dbacd1.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/029_890b58a4.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/063_c6f8603d.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/018_738a56fd.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/032_e3bf7f23.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/056_64fde18d.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/031_a92db443.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/016_211776b6.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/067_fb02357d.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/065_86617a5e.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/057_b1a0b23b.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/012_a2bb90dc.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/045_c36430d1.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/021_40180588.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/069_591ac4fc.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/079_898bcd6c.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/098_f4f39b7c.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/013_b59e4acc.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/094_b043e45c.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/071_6e010995.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/070_257cc94f.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/028_669aab36.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/020_a7a653f4.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/046_1086f507.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/007_572cf58c.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/076_2e9c4a35.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/085_c957f9b7.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/001_5992faf7.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/010_6102c83d.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/097_51a924c1.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/100_6cee7c73.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/040_a52339de.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/093_4876af22.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/095_8ffab61d.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/060_58b1413c.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/059_089c6dcd.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/009_07c15c37.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/090_f67e981f.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/005_93b2fce9.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/086_c7665b8f.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/002_590bb980.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/062_92c7c5ef.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/038_74aabb03.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/008_6c01eb52.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/043_f14565e2.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/088_f6c2c5d2.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/087_4ec19123.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Kate Winslet/026_92cdfd7c.jpg,Kate Winslet
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/030_66bddeb6.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/059_df425619.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/058_02860eff.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/069_9d0e44d5.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/046_d93a2c2d.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/096_75710434.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/085_f579db33.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/017_e28ea9d4.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/054_7ba62f81.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/005_582c121a.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/077_27650aa3.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/072_8d068904.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/038_e40d5b16.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/012_cfcd4007.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/066_b378479b.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/016_8945d6ca.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/062_6aa9cf8f.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/034_418fbbdb.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/095_0be163a1.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/098_dd1405fc.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/078_044866e7.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/008_d1f87068.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/029_f2882b0d.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/051_268fdfd7.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/037_62d00a09.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/067_ff52c2fe.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/089_33e36564.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/050_7c5b026c.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/065_689150aa.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/086_f2c730f3.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/053_05c78fa1.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/090_da55509f.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/068_2fb110d1.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/071_b537dbca.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/042_2ccd070f.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/033_23e68208.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/070_1a4312d2.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/091_b5b4a62f.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/082_047778bb.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/097_9a6bf61f.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/014_0d29db88.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/011_7344ca35.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/035_2e497561.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/020_4c4b655f.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/061_e18ba2b0.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/074_0ec79719.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/028_6a0ff8de.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/052_6db5f5bf.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/060_4037f0f7.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/026_2828fcaf.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/009_fb3e6174.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/010_f99d79e3.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/057_7f34f0f4.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/018_fcafe1a8.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/001_fe3347c0.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/100_31ff9373.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/024_ca32be97.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/031_2364f4d8.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/087_f325890f.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/041_abf5c9cb.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/092_26130bb1.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/081_12fb31ec.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/043_b812749f.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/044_512dfd33.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/079_40a598dc.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/055_aaaf063c.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/048_0a32a483.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/075_4c504eec.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/049_4d6df392.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/004_f61e7d0c.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/013_95ecbd39.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/045_c560251e.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/084_da751ddd.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/047_5350c8c0.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/027_58887f30.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/056_97412d14.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/002_8f8da10e.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/083_bdada1e2.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/064_0de68937.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/094_c255b703.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/032_db66bd61.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/040_2ef814c7.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/073_9f1d377a.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/023_7781dd1c.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/006_9135205d.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/076_1d914d5b.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/063_c486d5ef.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/003_57612506.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/007_cabbfcbb.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/019_57ab290d.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/025_41cee764.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/039_6b10ab98.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/088_029ffc54.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/036_3e807a88.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/080_e998ab00.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/093_6ce62543.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/099_c22d3e48.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/015_8bac79b5.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/021_6e419870.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Angelina Jolie/022_b497b92e.jpg,Angelina Jolie
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/086_f052c533.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/097_11415581.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/084_3dcf601a.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/063_bdcf4753.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/069_2b2270ce.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/076_b28d1fac.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/037_f2fb045b.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/096_78a5a076.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/087_f9794152.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/017_aadefe7b.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/045_865604b0.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/094_42a45a8d.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/016_8b4d3698.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/039_13af66c8.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/022_a0763313.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/001_2288a4f6.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/061_4544a552.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/024_bfac5f5b.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/077_5cbf1ecc.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/031_86ed9fca.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/041_6ec992c9.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/047_6c6a66d2.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/018_14e5366f.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/098_16b30dda.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/085_e9f6ea07.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/009_f4a38fec.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/049_9254f6f2.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/055_cf9af56c.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/011_c826a613.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/036_c93144a5.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/010_610eea60.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/068_006344c5.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/021_9ab18f1b.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/078_b7114bcb.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/038_081386a5.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/099_d88c0793.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/065_6f1ed846.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/052_e2e5ef6b.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/074_bd6f3a84.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/060_3cf86eaf.jpg,Johnny Depp
/teamspace/studios/this_studio/Celebrity Faces Dataset/Johnny Depp/002_331d0423.jpg,Johnny Depp
